ID,Tweet,Affect Dimension,Intensity Class,Intensity,Clean_Tweet_Cased,Clean_Tweet
2017-En-20854,"@iSmashFizzle that's me all the time. I carry ginger candy, peppermint oil and sea-bands at all times ",fear,0: no fear can be inferred,0,"that's me all the time. I carry ginger candy, peppermint oil and sea-bands at all times","that's me all the time. i carry ginger candy, peppermint oil and sea-bands at all times"
2017-En-20966,"@astockeyWTAE @SonniAbatta she is terrific at her job, where is she headed-- I missed that?",fear,0: no fear can be inferred,0,"she is terrific at her job, where is she headed-- I missed that?","she is terrific at her job, where is she headed-- i missed that?"
2017-En-21670,Projection is perception. See it in someone else? You also at some level have that within you. #anger ,fear,0: no fear can be inferred,0,Projection is perception. See it in someone else? You also at some level have that within you. anger,projection is perception. see it in someone else? you also at some level have that within you. anger
2017-En-22137,Somewhere between  #hope and #despair the day after #meetingmyabuserincourt \n#DVSurvivor,fear,2: moderate amount of fear can be inferred,2,Somewhere between hope and despair the day after meetingmyabuserincourt \nDVSurvivor,somewhere between hope and despair the day after meetingmyabuserincourt \ndvsurvivor
2017-En-22020,@n_harrill awe! Thank you! 😊😊,fear,0: no fear can be inferred,0,awe! Thank you! smiling_face_with_smiling_eyessmiling_face_with_smiling_eyes,awe! thank you! smiling_face_with_smiling_eyessmiling_face_with_smiling_eyes
2017-En-21255,So about 18mths ago i signed up to @Lumo_Energy for their @VirginAustralia / Velocity FF deal. 18 months in still no FF points #shocking,fear,0: no fear can be inferred,0,So about 18mths ago i signed up to for their / Velocity FF deal. 18 months in still no FF points shocking,so about 18mths ago i signed up to for their / velocity ff deal. 18 months in still no ff points shocking
2017-En-21992,"If you follow #Trump, a certified #bully there is no question you or your children may go to #War vs consumate #Diplomat @HillaryClinton",fear,0: no fear can be inferred,0,"If you follow Trump, a certified bully there is no question you or your children may go to War vs consumate Diplomat","if you follow trump, a certified bully there is no question you or your children may go to war vs consumate diplomat"
2017-En-20417,He: u r beautiful\nShe:i hve a bf\n\nSame as \n\n#India :u guys r #terrorist\n#Pak:we have #nuclear #missiles.\n\n#IndianArmy #terror,fear,0: no fear can be inferred,0,He u r beautiful\nShei hve a bf\n\nSame as \n\nIndia u guys r terrorist\nPakwe have nuclear missiles.\n\nIndianArmy terror,he u r beautiful\nshei hve a bf\n\nsame as \n\nindia u guys r terrorist\npakwe have nuclear missiles.\n\nindianarmy terror
2017-En-21358,@jaimeotero_ how about saying something like 'if you're concerned about privacy use it only in incognito mode'. #alarmist,fear,0: no fear can be inferred,0,how about saying something like 'if you're concerned about privacy use it only in incognito mode'. alarmist,how about saying something like 'if you're concerned about privacy use it only in incognito mode'. alarmist
2017-En-20657,@JasonBHampton it's Bowers. I went and drove it for a while this evening #horrible,fear,0: no fear can be inferred,0,it's Bowers. I went and drove it for a while this evening horrible,it's bowers. i went and drove it for a while this evening horrible
2017-En-21069,"If you think you're good to go already, don't worry about it.",fear,0: no fear can be inferred,0,"If you think you're good to go already, don't worry about it.","if you think you're good to go already, don't worry about it."
2017-En-20026,Breaking out in hives for the first time since college finals. #anxiety sucks,fear,3: high amount of fear can be inferred,3,Breaking out in hives for the first time since college finals. anxiety sucks,breaking out in hives for the first time since college finals. anxiety sucks
2017-En-21570,#Success awaits on the other side of your #fear &amp; that's only in your#head-JesusChristEmpowersRightThinking-ASK #fitness #weightlifting,fear,0: no fear can be inferred,0,Success awaits on the other side of your fear &amp; that's only in yourhead-JesusChristEmpowersRightThinking-ASK fitness weightlifting,success awaits on the other side of your fear &amp; that's only in yourhead-jesuschristempowersrightthinking-ask fitness weightlifting
2017-En-21199,"Ever been really lonely and your phone keeps blowing up, but you just can’t pick it up and respond to people?  #recluse #issues",fear,2: moderate amount of fear can be inferred,2,"Ever been really lonely and your phone keeps blowing up, but you just can’t pick it up and respond to people? recluse issues","ever been really lonely and your phone keeps blowing up, but you just can’t pick it up and respond to people? recluse issues"
2017-En-20624,petrify  me in the fossil type of way,fear,0: no fear can be inferred,0,petrify me in the fossil type of way,petrify me in the fossil type of way
2017-En-20027,@tchop__StL @YouTube \nI get sick to my stomach everytime I see this video &amp; for the helicopter crew to make such comments is revolting.,fear,3: high amount of fear can be inferred,3,\nI get sick to my stomach everytime I see this video &amp; for the helicopter crew to make such comments is revolting.,\ni get sick to my stomach everytime i see this video &amp; for the helicopter crew to make such comments is revolting.
2017-En-22132,"My best friend gets married in three days, I have replaced all my anxiety with an eeiry calm and cat cuddles.",fear,0: no fear can be inferred,0,"My best friend gets married in three days, I have replaced all my anxiety with an eeiry calm and cat cuddles.","my best friend gets married in three days, i have replaced all my anxiety with an eeiry calm and cat cuddles."
2017-En-21540,@virginmedia shocking service for your call centre staff this evening. Transfer me and cut me off after waiting forever to speak to someone.,fear,0: no fear can be inferred,0,shocking service for your call centre staff this evening. Transfer me and cut me off after waiting forever to speak to someone.,shocking service for your call centre staff this evening. transfer me and cut me off after waiting forever to speak to someone.
2017-En-21401,#Malaysian police arrest 4 people for suspected links to #terrorism including three #foreigners\n\n#Malaysia,fear,1: low amount of fear can be inferred,1,Malaysian police arrest 4 people for suspected links to terrorism including three foreigners\n\nMalaysia,malaysian police arrest 4 people for suspected links to terrorism including three foreigners\n\nmalaysia
2017-En-21950,@SurfaceSupport A profoundly disappointing experience. I have 2 pay almost $500 2 remedy a defect n the product @Microsoft sold me ,fear,0: no fear can be inferred,0,A profoundly disappointing experience. I have 2 pay almost $500 2 remedy a defect n the product sold me,a profoundly disappointing experience. i have 2 pay almost $500 2 remedy a defect n the product sold me
2017-En-21737,"Virtually every statement by other countries at UN has referred to #terror as main threat to peace, #Pak still in denial: MEA.",fear,1: low amount of fear can be inferred,1,"Virtually every statement by other countries at UN has referred to terror as main threat to peace, Pak still in denial MEA.","virtually every statement by other countries at un has referred to terror as main threat to peace, pak still in denial mea."
2017-En-21604,I highly suggest if you are looking online for a company to help you send you're package overseas..DO NOT EVER EVER USE @FastLaneInt #horrid,fear,0: no fear can be inferred,0,I highly suggest if you are looking online for a company to help you send you're package overseas..DO NOT EVER EVER USE horrid,i highly suggest if you are looking online for a company to help you send you're package overseas..do not ever ever use horrid
2017-En-20890,It's not going to break you it's just going to shake you,fear,0: no fear can be inferred,0,It's not going to break you it's just going to shake you,it's not going to break you it's just going to shake you
2017-En-20315,Accrington Stanley? Who are they? Exactly. Things looking dire for West Ham despite the win. What's changed since March? #bbcfootball,fear,1: low amount of fear can be inferred,1,Accrington Stanley? Who are they? Exactly. Things looking dire for West Ham despite the win. What's changed since March? bbcfootball,accrington stanley? who are they? exactly. things looking dire for west ham despite the win. what's changed since march? bbcfootball
2017-En-20942,never afraid to start over,fear,0: no fear can be inferred,0,never afraid to start over,never afraid to start over
2017-En-20085,I have another test tonight #nervous,fear,3: high amount of fear can be inferred,3,I have another test tonight nervous,i have another test tonight nervous
2017-En-20511,@Greener105th so you are astounded that I respect blacks to vote like any other human? u talk so down towards them. What bigotry on display!,fear,0: no fear can be inferred,0,so you are astounded that I respect blacks to vote like any other human? u talk so down towards them. What bigotry on display!,so you are astounded that i respect blacks to vote like any other human? u talk so down towards them. what bigotry on display!
