ID,Tweet,Affect Dimension,Intensity Class,Intensity,Clean_Tweet_Cased,Clean_Tweet
2017-En-31176,@MissRBBerry_ @BlaineHale_ @KurtStilinski_ @BeaconScott11 @SStilinski_24 I brought sparkling cider...*holds it up* I know it's not much,joy,0: no joy can be inferred,0,I brought sparkling cider...*holds it up* I know it's not much,i brought sparkling cider...*holds it up* i know it's not much
2017-En-30284,Watch this amazing live.ly broadcast by @flydudern  #musically,joy,2: moderate amount of joy can be inferred,2,Watch this amazing live.ly broadcast by musically,watch this amazing live.ly broadcast by musically
2017-En-31137,"Half past midnight, loud banging on our front door, been told about new rape cases in Edinburgh today  #nosleep",joy,0: no joy can be inferred,0,"Half past midnight, loud banging on our front door, been told about new rape cases in Edinburgh today nosleep","half past midnight, loud banging on our front door, been told about new rape cases in edinburgh today nosleep"
2017-En-31298,"I've watched @ScreamQueens' 2nd Season's 1st episode twice already. And here I am, still joyful, planning on watching it again.",joy,3: high amount of joy can be inferred,3,"I've watched ' 2nd Season's 1st episode twice already. And here I am, still joyful, planning on watching it again.","i've watched ' 2nd season's 1st episode twice already. and here i am, still joyful, planning on watching it again."
2017-En-31273,"Traditionalists say it should be bored by or bored with, but not bored of, a 'rule' cheerfully ignored",joy,0: no joy can be inferred,0,"Traditionalists say it should be bored by or bored with, but not bored of, a 'rule' cheerfully ignored","traditionalists say it should be bored by or bored with, but not bored of, a 'rule' cheerfully ignored"
2017-En-31244,Miss my lil caramel delight 💓,joy,1: low amount of joy can be inferred,1,Miss my lil caramel delight beating_heart,miss my lil caramel delight beating_heart
2017-En-30553,"My boss likes to stand in my office &amp; smile at me like a shark: maliciously gleeful, and ask me how am I as if I have a secret to tell her.",joy,0: no joy can be inferred,0,"My boss likes to stand in my office &amp; smile at me like a shark maliciously gleeful, and ask me how am I as if I have a secret to tell her.","my boss likes to stand in my office &amp; smile at me like a shark maliciously gleeful, and ask me how am i as if i have a secret to tell her."
2017-En-31218,💥⚖️Yeah‼️ PAUL‼️⚖️💥 #joyous #glorious #BB18,joy,3: high amount of joy can be inferred,3,collisionbalance_scaleYeahdouble_exclamation_mark PAULdouble_exclamation_markbalance_scalecollision joyous glorious BB18,collisionbalance_scaleyeahdouble_exclamation_mark pauldouble_exclamation_markbalance_scalecollision joyous glorious bb18
2017-En-31590,I got so much fan's on here! Y'all and vixx keep me smiling ❤❤❤,joy,3: high amount of joy can be inferred,3,I got so much fan's on here! Y'all and vixx keep me smiling red_heartred_heartred_heart,i got so much fan's on here! y'all and vixx keep me smiling red_heartred_heartred_heart
2017-En-30970,@jpodhoretz I still respect you. I suppose there is so little to be gleeful about these days so take what you can. Good for you.,joy,1: low amount of joy can be inferred,1,I still respect you. I suppose there is so little to be gleeful about these days so take what you can. Good for you.,i still respect you. i suppose there is so little to be gleeful about these days so take what you can. good for you.
2017-En-31020,It's an exhilarating feeling. Working hard and feeling accomplished whether they notice or not--- you feel fu*king good 🤑,joy,3: high amount of joy can be inferred,3,It's an exhilarating feeling. Working hard and feeling accomplished whether they notice or not--- you feel fu*king good money-mouth_face,it's an exhilarating feeling. working hard and feeling accomplished whether they notice or not--- you feel fu*king good money-mouth_face
2017-En-31454,Boys of Fall makes me miss cheering on Friday nights much sooooo bad #bulldogslways🐾,joy,0: no joy can be inferred,0,Boys of Fall makes me miss cheering on Friday nights much sooooo bad bulldogslwayspaw_prints,boys of fall makes me miss cheering on friday nights much sooooo bad bulldogslwayspaw_prints
2017-En-30425,Watch this amazing live.ly broadcast by @broitzmax #lively #musically,joy,1: low amount of joy can be inferred,1,Watch this amazing live.ly broadcast by lively musically,watch this amazing live.ly broadcast by lively musically
2017-En-30672,@_j_sa_ switch out Steve Carrell and put in Kurt from glee then it's accurate,joy,0: no joy can be inferred,0,switch out Steve Carrell and put in Kurt from glee then it's accurate,switch out steve carrell and put in kurt from glee then it's accurate
2017-En-31260,When my friends send me ballons and fireworks through text... #amazing ,joy,3: high amount of joy can be inferred,3,When my friends send me ballons and fireworks through text... amazing,when my friends send me ballons and fireworks through text... amazing
2017-En-30049,"Wishing a very Happy Birthday to our awesome dancer, Ruthann!!! We hope your day is magical! #bday  #eatcake",joy,3: high amount of joy can be inferred,3,"Wishing a very Happy Birthday to our awesome dancer, Ruthann!!! We hope your day is magical! bday eatcake","wishing a very happy birthday to our awesome dancer, ruthann!!! we hope your day is magical! bday eatcake"
2017-En-30949,"They tend to loosen up a bit when drunk, and can seem pretty cheerful.",joy,1: low amount of joy can be inferred,1,"They tend to loosen up a bit when drunk, and can seem pretty cheerful.","they tend to loosen up a bit when drunk, and can seem pretty cheerful."
2017-En-31133,The #most wasteful day is a #day without ,joy,0: no joy can be inferred,0,The most wasteful day is a day without,the most wasteful day is a day without
2017-En-30065,"@MrHenvin Thank you, happy birthday to you as well!",joy,3: high amount of joy can be inferred,3,"Thank you, happy birthday to you as well!","thank you, happy birthday to you as well!"
2017-En-30498,Evening all. Don't forget it's #RobinHoodHour TONIGHT 🏹\n\n #bizitalk #bizhour #southyorkshire #MansfieldHour  #sheffieldHour #NottsHour,joy,1: low amount of joy can be inferred,1,Evening all. Don't forget it's RobinHoodHour TONIGHT bow_and_arrow\n\n bizitalk bizhour southyorkshire MansfieldHour sheffieldHour NottsHour,evening all. don't forget it's robinhoodhour tonight bow_and_arrow\n\n bizitalk bizhour southyorkshire mansfieldhour sheffieldhour nottshour
2017-En-30142,@itsyourgirl_Z happy birthday :) have a blessed day love from Toronto :) #bday #smile,joy,3: high amount of joy can be inferred,3,happy birthday ) have a blessed day love from Toronto ) bday smile,happy birthday ) have a blessed day love from toronto ) bday smile
2017-En-30921,"Sometimes I like to talk about my sadness.  Other times, I just want to be distracted by friends, laughter, shopping, eating...  \n\n#MHChat",joy,0: no joy can be inferred,0,"Sometimes I like to talk about my sadness. Other times, I just want to be distracted by friends, laughter, shopping, eating... \n\nMHChat","sometimes i like to talk about my sadness. other times, i just want to be distracted by friends, laughter, shopping, eating... \n\nmhchat"
2017-En-30877,"@airtelindia have some issues with my broadband bill ,I am charged for the month before I signed up with airtel.. #hilarious",joy,0: no joy can be inferred,0,"have some issues with my broadband bill ,I am charged for the month before I signed up with airtel.. hilarious","have some issues with my broadband bill ,i am charged for the month before i signed up with airtel.. hilarious"
2017-En-31361,Some People hate nothing more than a happy confident person. Never mind #happy #confident,joy,0: no joy can be inferred,0,Some People hate nothing more than a happy confident person. Never mind happy confident,some people hate nothing more than a happy confident person. never mind happy confident
2017-En-30446,@FullTimeDEVILS Memphis looking bright. Rojo looking like Rojo.,joy,1: low amount of joy can be inferred,1,Memphis looking bright. Rojo looking like Rojo.,memphis looking bright. rojo looking like rojo.
2017-En-31509,Big thanks to Brad Pitt who's trashy ways brought a modicum of levity to an otherwise lame week of political 💤.,joy,0: no joy can be inferred,0,Big thanks to Brad Pitt who's trashy ways brought a modicum of levity to an otherwise lame week of political zzz.,big thanks to brad pitt who's trashy ways brought a modicum of levity to an otherwise lame week of political zzz.
2017-En-31189,Being in the countryside all day was so pleasing,joy,2: moderate amount of joy can be inferred,2,Being in the countryside all day was so pleasing,being in the countryside all day was so pleasing
2017-En-31364,@wenniss are you cheering for team Sweden today or team North American?,joy,0: no joy can be inferred,0,are you cheering for team Sweden today or team North American?,are you cheering for team sweden today or team north american?
2017-En-31336,@Y2JaKe85 yessir. Also cheering for Sweden bc of Lundqvist,joy,1: low amount of joy can be inferred,1,yessir. Also cheering for Sweden bc of Lundqvist,yessir. also cheering for sweden bc of lundqvist
